user_id,item_id,session_id,action_type,timestamp,category,price,title
user_440,item_1711,session_2433,click,2023-04-24T00:06:39,home,228.39,Item 1509
user_124,item_2173,session_2145,favorite,2023-04-06T07:15:31,electronics,291.14,Item 1510
user_65,item_39,session_1894,purchase,2023-04-07T12:10:01,books,94.93,Item 1511
user_926,item_1288,session_2176,purchase,2023-04-13T23:40:17,toys,111.7,Item 1512
user_115,item_3109,session_2884,click,2023-04-02T19:02:01,electronics,208.49,Item 1513
user_316,item_3905,session_475,favorite,2023-04-24T09:59:51,books,158.59,Item 1514
user_667,item_4759,session_2745,favorite,2023-04-07T15:53:52,home,288.14,Item 1515
user_768,item_225,session_2184,click,2023-04-11T05:37:07,electronics,123.49,Item 1516
user_491,item_3269,session_591,purchase,2023-04-18T08:43:28,electronics,311.03,Item 1517
user_68,item_1550,session_983,click,2023-04-10T09:34:17,electronics,57.09,Item 1518
user_882,item_777,session_231,click,2023-04-14T20:19:04,home,360.15,Item 1519
user_657,item_437,session_1046,view,2023-04-04T16:16:15,home,439.91,Item 1520
user_447,item_3800,session_15,view,2023-04-22T22:08:46,home,376.6,Item 1521
user_669,item_2450,session_504,click,2023-04-11T13:46:10,home,487.14,Item 1522
user_557,item_4227,session_622,view,2023-04-01T23:19:00,toys,461.61,Item 1523
user_405,item_2850,session_745,view,2023-04-25T10:06:25,fashion,33.29,Item 1524
user_916,item_2492,session_1055,click,2023-04-05T09:12:25,fashion,102.79,Item 1525
user_670,item_2586,session_2196,view,2023-04-24T23:47:02,electronics,470.29,Item 1526
user_995,item_1779,session_600,favorite,2023-04-20T16:17:20,home,140.74,Item 1527
user_586,item_1898,session_145,click,2023-04-29T17:26:30,home,494.65,Item 1528
user_66,item_4309,session_1030,purchase,2023-04-18T05:58:24,home,477.59,Item 1529
user_427,item_4489,session_2355,view,2023-04-07T23:07:47,toys,470.11,Item 1530
user_297,item_1647,session_90,click,2023-04-11T07:45:36,electronics,408.31,Item 1531
user_329,item_462,session_1987,click,2023-04-26T23:03:02,books,127.97,Item 1532
user_904,item_3223,session_717,view,2023-04-29T23:40:10,home,484.06,Item 1533
user_923,item_2888,session_2301,view,2023-04-24T09:21:23,fashion,402.87,Item 1534
user_996,item_4854,session_1709,view,2023-04-08T08:16:36,home,114.13,Item 1535
user_194,item_260,session_2494,purchase,2023-04-21T13:16:49,toys,321.63,Item 1536
user_141,item_4245,session_2608,click,2023-04-30T08:59:21,fashion,31.87,Item 1537
user_131,item_1163,session_380,purchase,2023-04-28T14:04:53,toys,43.83,Item 1538
user_219,item_879,session_1009,click,2023-04-10T08:23:29,toys,430.58,Item 1539
user_321,item_3498,session_117,view,2023-04-27T11:20:07,toys,192.66,Item 1540
user_438,item_217,session_2462,click,2023-04-20T23:56:40,home,91.13,Item 1541
user_150,item_1546,session_2919,click,2023-04-14T14:59:04,electronics,315.0,Item 1542
user_206,item_351,session_1088,favorite,2023-04-27T07:57:36,books,180.95,Item 1543
user_841,item_3539,session_921,view,2023-04-20T01:28:02,books,20.54,Item 1544
user_805,item_2214,session_481,favorite,2023-04-22T21:15:31,home,120.95,Item 1545
user_277,item_1703,session_2213,view,2023-04-04T22:44:01,electronics,384.54,Item 1546
user_988,item_4707,session_1923,view,2023-04-02T04:19:28,fashion,436.16,Item 1547
user_49,item_3974,session_2031,view,2023-04-21T21:19:53,fashion,389.98,Item 1548
user_866,item_3361,session_266,view,2023-04-14T10:07:59,home,459.51,Item 1549
user_246,item_1780,session_1932,purchase,2023-04-28T09:21:44,electronics,78.06,Item 1550
user_377,item_3171,session_2825,view,2023-04-22T21:13:17,electronics,362.04,Item 1551
user_650,item_4214,session_1921,view,2023-04-02T16:13:28,electronics,144.33,Item 1552
user_486,item_1238,session_1028,view,2023-04-27T13:38:27,toys,272.23,Item 1553
user_835,item_2364,session_2736,click,2023-04-28T19:10:21,fashion,224.3,Item 1554
user_704,item_1045,session_852,view,2023-04-27T13:21:56,electronics,273.39,Item 1555
user_94,item_1314,session_1910,click,2023-04-20T13:04:34,home,184.11,Item 1556
user_332,item_2954,session_2779,purchase,2023-04-22T03:38:36,fashion,337.18,Item 1557
user_628,item_427,session_1301,view,2023-04-16T02:24:34,fashion,215.86,Item 1558
user_576,item_3887,session_1424,view,2023-04-06T04:26:31,toys,444.25,Item 1559
user_235,item_1079,session_2798,favorite,2023-04-29T03:00:47,electronics,462.01,Item 1560
user_427,item_148,session_1737,click,2023-04-21T06:48:13,electronics,468.25,Item 1561
user_909,item_3189,session_1946,view,2023-04-09T07:04:49,home,184.56,Item 1562
user_27,item_1346,session_984,view,2023-04-17T20:10:14,toys,363.75,Item 1563
user_258,item_2296,session_2689,click,2023-04-09T23:28:21,electronics,364.09,Item 1564
user_766,item_4159,session_1560,view,2023-04-22T14:56:18,home,312.03,Item 1565
user_44,item_156,session_1181,view,2023-04-25T11:57:18,electronics,307.84,Item 1566
user_695,item_1976,session_735,purchase,2023-04-09T13:05:18,fashion,16.44,Item 1567
user_191,item_3382,session_1468,purchase,2023-04-07T19:27:39,home,385.28,Item 1568
user_620,item_2265,session_2919,favorite,2023-04-08T02:19:58,books,66.25,Item 1569
user_538,item_4360,session_1977,favorite,2023-04-17T17:57:58,electronics,121.19,Item 1570
user_893,item_66,session_2177,view,2023-04-11T08:00:57,fashion,142.18,Item 1571
user_358,item_3167,session_213,favorite,2023-04-03T03:43:41,fashion,352.02,Item 1572
user_870,item_4472,session_1866,favorite,2023-04-04T05:06:24,electronics,266.85,Item 1573
user_602,item_4628,session_700,view,2023-04-18T19:48:22,books,409.51,Item 1574
user_656,item_3173,session_1890,click,2023-04-26T10:29:57,fashion,238.19,Item 1575
user_784,item_3810,session_436,click,2023-04-07T21:30:29,home,191.75,Item 1576
user_823,item_1211,session_691,favorite,2023-04-30T03:35:54,home,59.54,Item 1577
user_881,item_3148,session_2094,purchase,2023-04-23T18:02:57,toys,222.18,Item 1578
user_580,item_1560,session_447,click,2023-04-28T20:58:01,books,174.88,Item 1579
user_284,item_3222,session_1230,view,2023-04-10T21:47:38,electronics,189.19,Item 1580
user_837,item_4203,session_419,view,2023-04-28T11:50:49,books,277.26,Item 1581
user_230,item_3867,session_1581,purchase,2023-04-14T20:05:50,fashion,493.78,Item 1582
user_219,item_2412,session_1104,purchase,2023-04-30T23:29:24,home,202.92,Item 1583
user_582,item_1204,session_503,view,2023-04-16T21:34:36,books,405.76,Item 1584
user_963,item_4501,session_289,purchase,2023-04-07T04:53:57,electronics,200.57,Item 1585
user_919,item_3060,session_848,purchase,2023-04-26T02:28:29,home,277.58,Item 1586
user_432,item_1735,session_36,click,2023-04-18T18:54:57,books,451.09,Item 1587
user_961,item_2731,session_294,favorite,2023-04-12T04:35:30,books,428.69,Item 1588
user_315,item_87,session_103,view,2023-04-28T19:38:52,books,148.72,Item 1589
user_572,item_4051,session_1137,favorite,2023-04-22T10:20:17,fashion,389.45,Item 1590
user_289,item_4624,session_679,view,2023-04-14T03:30:20,fashion,90.87,Item 1591
user_869,item_4350,session_2306,purchase,2023-04-22T02:34:39,home,60.6,Item 1592
user_954,item_178,session_2071,view,2023-04-26T06:39:35,electronics,246.16,Item 1593
user_795,item_426,session_1589,click,2023-04-25T15:39:55,fashion,444.6,Item 1594
user_759,item_799,session_1599,view,2023-04-04T07:23:01,fashion,490.11,Item 1595
user_399,item_2431,session_2715,view,2023-04-07T09:22:32,toys,409.85,Item 1596
user_806,item_2331,session_698,purchase,2023-04-30T16:36:07,home,277.2,Item 1597
user_25,item_3096,session_1667,view,2023-04-21T12:17:18,home,320.25,Item 1598
user_115,item_4334,session_2908,view,2023-04-12T21:12:09,home,285.69,Item 1599
user_622,item_3742,session_1870,favorite,2023-04-11T17:43:46,electronics,289.65,Item 1600
user_622,item_3387,session_1076,click,2023-04-21T06:22:17,fashion,450.04,Item 1601
user_932,item_1416,session_2935,view,2023-04-01T23:07:00,electronics,359.55,Item 1602
user_121,item_2608,session_2523,click,2023-04-16T11:00:45,fashion,137.73,Item 1603
user_973,item_1892,session_1483,click,2023-04-12T01:26:21,electronics,38.13,Item 1604
user_635,item_3009,session_1203,favorite,2023-04-17T08:17:18,electronics,97.79,Item 1605
user_925,item_850,session_2956,view,2023-04-30T07:40:29,fashion,263.35,Item 1606
user_104,item_4033,session_1047,view,2023-04-23T02:04:11,books,211.4,Item 1607
user_628,item_1664,session_154,purchase,2023-04-01T04:18:22,fashion,133.31,Item 1608
user_265,item_3400,session_2532,view,2023-04-03T21:20:57,toys,393.49,Item 1609
user_472,item_450,session_1347,favorite,2023-04-07T08:23:46,fashion,492.97,Item 1610
user_922,item_1892,session_2790,view,2023-04-21T06:42:29,electronics,123.46,Item 1611
user_908,item_3108,session_149,view,2023-04-30T18:55:42,books,278.03,Item 1612
user_622,item_1301,session_49,click,2023-04-10T15:17:41,home,33.68,Item 1613
user_999,item_3026,session_457,view,2023-04-22T01:52:08,toys,455.39,Item 1614
user_268,item_3967,session_1642,favorite,2023-04-30T06:29:03,electronics,460.23,Item 1615
user_895,item_1036,session_417,click,2023-04-06T21:20:38,home,349.06,Item 1616
user_798,item_1273,session_1218,click,2023-04-27T03:31:02,fashion,325.44,Item 1617
user_100,item_2429,session_1078,favorite,2023-04-04T08:10:08,fashion,84.94,Item 1618
user_516,item_3315,session_1011,view,2023-04-11T15:34:32,home,325.07,Item 1619
user_295,item_4309,session_1616,purchase,2023-04-05T03:54:39,toys,324.8,Item 1620
user_563,item_1649,session_1697,click,2023-04-27T00:20:18,fashion,485.94,Item 1621
user_157,item_3261,session_1722,favorite,2023-04-11T07:43:07,home,114.05,Item 1622
user_344,item_4647,session_797,view,2023-04-11T12:28:45,fashion,62.55,Item 1623
user_501,item_2973,session_983,view,2023-04-22T00:02:58,books,355.83,Item 1624
user_658,item_733,session_710,click,2023-04-27T15:48:37,toys,11.92,Item 1625
user_821,item_3461,session_812,favorite,2023-04-13T06:04:41,toys,40.27,Item 1626
user_1,item_3959,session_2811,view,2023-04-24T19:46:30,toys,188.47,Item 1627
user_78,item_3314,session_224,favorite,2023-04-18T02:16:14,toys,385.43,Item 1628
user_927,item_698,session_1043,view,2023-04-26T09:41:30,home,133.63,Item 1629
user_197,item_4762,session_1028,favorite,2023-04-11T08:38:18,electronics,318.24,Item 1630
user_660,item_3068,session_2585,favorite,2023-04-28T03:13:12,fashion,291.05,Item 1631
user_378,item_4132,session_2113,click,2023-04-12T01:06:48,home,88.68,Item 1632
user_400,item_1120,session_2688,click,2023-04-21T15:29:34,home,112.07,Item 1633
user_462,item_3232,session_3000,click,2023-04-06T07:22:04,home,205.54,Item 1634
user_403,item_3065,session_1936,view,2023-04-20T21:30:49,home,342.57,Item 1635
user_936,item_2401,session_846,click,2023-04-16T16:50:38,home,44.26,Item 1636
user_632,item_1306,session_1560,favorite,2023-04-22T15:12:19,fashion,33.04,Item 1637
user_229,item_1864,session_2863,view,2023-04-06T22:56:18,home,204.54,Item 1638
user_46,item_4658,session_2893,purchase,2023-04-24T09:40:02,toys,353.38,Item 1639
user_647,item_3590,session_458,view,2023-04-12T07:13:15,fashion,398.23,Item 1640
user_576,item_2914,session_567,favorite,2023-04-10T10:54:22,fashion,367.58,Item 1641
user_717,item_3694,session_74,click,2023-04-30T21:00:11,electronics,139.58,Item 1642
user_577,item_876,session_455,click,2023-04-17T16:17:17,electronics,434.26,Item 1643
user_945,item_893,session_1859,view,2023-04-06T21:58:07,fashion,188.25,Item 1644
user_263,item_3571,session_598,view,2023-04-14T08:20:50,home,42.29,Item 1645
user_913,item_1605,session_2631,favorite,2023-04-02T11:06:24,fashion,378.44,Item 1646
user_535,item_284,session_874,click,2023-04-20T07:46:31,electronics,383.7,Item 1647
user_567,item_2741,session_2025,purchase,2023-04-21T23:24:19,fashion,204.28,Item 1648
user_383,item_3713,session_2317,view,2023-04-14T18:16:13,toys,463.85,Item 1649
user_640,item_4665,session_2788,click,2023-04-19T01:59:22,electronics,366.89,Item 1650
user_282,item_1328,session_734,favorite,2023-04-15T04:04:23,home,60.21,Item 1651
user_869,item_744,session_334,view,2023-04-01T10:20:42,home,62.51,Item 1652
user_315,item_120,session_2851,favorite,2023-04-20T05:11:10,toys,448.96,Item 1653
user_352,item_2262,session_1070,favorite,2023-04-10T04:44:28,books,331.72,Item 1654
user_722,item_2036,session_769,purchase,2023-04-30T12:23:35,home,99.4,Item 1655
user_65,item_4349,session_2902,view,2023-04-04T18:10:03,electronics,411.11,Item 1656
user_433,item_3717,session_898,view,2023-04-20T19:12:55,electronics,252.79,Item 1657
user_495,item_1366,session_2937,click,2023-04-02T08:45:24,electronics,327.46,Item 1658
user_507,item_3381,session_303,click,2023-04-13T14:50:58,electronics,497.04,Item 1659
user_85,item_3958,session_742,view,2023-04-10T03:59:24,books,128.26,Item 1660
user_178,item_1853,session_1916,purchase,2023-04-17T06:33:02,electronics,22.29,Item 1661
user_269,item_3876,session_2242,click,2023-04-13T03:24:17,toys,430.11,Item 1662
user_114,item_1394,session_345,favorite,2023-04-26T02:30:52,books,228.01,Item 1663
user_163,item_926,session_1719,view,2023-04-01T10:14:13,toys,484.3,Item 1664
user_119,item_3293,session_2680,view,2023-04-12T23:09:16,toys,398.37,Item 1665
user_616,item_2014,session_2384,click,2023-04-17T09:37:27,fashion,337.36,Item 1666
user_949,item_4874,session_642,click,2023-04-01T06:12:47,fashion,93.58,Item 1667
user_494,item_3431,session_2687,click,2023-04-11T07:10:22,books,287.21,Item 1668
user_816,item_3974,session_2625,purchase,2023-04-27T00:29:11,electronics,197.46,Item 1669
user_518,item_3846,session_633,click,2023-04-11T05:02:17,home,354.35,Item 1670
user_680,item_3395,session_1091,click,2023-04-05T16:28:29,home,173.63,Item 1671
user_63,item_2531,session_1112,click,2023-04-14T03:44:15,toys,410.08,Item 1672
user_568,item_4546,session_460,purchase,2023-04-11T12:28:48,electronics,272.62,Item 1673
user_792,item_2419,session_650,click,2023-04-10T03:07:30,home,242.78,Item 1674
user_149,item_4924,session_1349,favorite,2023-04-01T19:24:18,toys,18.6,Item 1675
user_712,item_3822,session_1171,click,2023-04-02T09:50:55,electronics,301.86,Item 1676
user_362,item_1146,session_99,click,2023-04-19T23:33:47,electronics,58.09,Item 1677
user_598,item_1485,session_1158,click,2023-04-17T03:31:45,fashion,352.55,Item 1678
user_428,item_2636,session_1314,purchase,2023-04-13T07:44:32,toys,427.88,Item 1679
user_294,item_3695,session_1844,view,2023-04-26T08:23:58,books,311.01,Item 1680
user_887,item_1221,session_1416,view,2023-04-11T21:44:53,home,286.92,Item 1681
user_286,item_3432,session_2612,click,2023-04-22T18:20:33,fashion,266.11,Item 1682
user_901,item_4511,session_1641,favorite,2023-04-22T05:25:39,books,8.73,Item 1683
user_665,item_3841,session_1426,favorite,2023-04-28T12:13:01,books,186.93,Item 1684
user_927,item_2800,session_2859,click,2023-04-14T00:34:17,electronics,35.11,Item 1685
user_594,item_4764,session_1469,click,2023-04-18T14:43:43,electronics,411.84,Item 1686
user_506,item_1039,session_1196,click,2023-04-25T03:20:50,home,262.06,Item 1687
user_828,item_4003,session_771,click,2023-04-13T07:12:40,fashion,257.17,Item 1688
user_62,item_1167,session_1378,click,2023-04-18T16:40:36,fashion,459.19,Item 1689
user_10,item_1673,session_447,click,2023-04-15T06:23:15,home,475.69,Item 1690
user_387,item_4217,session_1326,view,2023-04-17T08:07:06,electronics,237.9,Item 1691
user_710,item_1531,session_1715,click,2023-04-06T23:53:21,fashion,46.89,Item 1692
user_123,item_1587,session_1002,click,2023-04-29T21:06:47,electronics,457.77,Item 1693
user_68,item_2329,session_2585,click,2023-04-24T02:26:46,fashion,45.44,Item 1694
user_78,item_4598,session_963,view,2023-04-24T21:04:51,toys,70.34,Item 1695
user_900,item_2517,session_1657,favorite,2023-04-26T10:22:57,books,358.48,Item 1696
user_433,item_2794,session_104,favorite,2023-04-22T10:22:42,home,211.74,Item 1697
user_842,item_535,session_1114,click,2023-04-26T07:37:40,electronics,212.99,Item 1698
user_865,item_2877,session_231,click,2023-04-24T23:58:23,toys,386.86,Item 1699
user_774,item_4304,session_779,view,2023-04-20T06:44:19,electronics,485.33,Item 1700
user_464,item_3303,session_725,click,2023-04-19T07:05:55,toys,197.33,Item 1701
user_231,item_4829,session_2347,view,2023-04-12T05:35:09,electronics,495.94,Item 1702
user_649,item_4383,session_2869,favorite,2023-04-05T08:44:45,fashion,238.78,Item 1703
user_483,item_2816,session_1584,view,2023-04-10T06:44:57,fashion,486.26,Item 1704
user_464,item_741,session_2873,purchase,2023-04-30T19:52:54,home,388.44,Item 1705
user_61,item_2571,session_2459,favorite,2023-04-19T07:32:20,electronics,109.08,Item 1706
user_105,item_4142,session_774,purchase,2023-04-21T21:19:48,home,285.85,Item 1707
user_711,item_299,session_1141,favorite,2023-04-15T07:56:21,home,187.31,Item 1708
user_222,item_2988,session_335,purchase,2023-04-07T19:00:58,toys,203.05,Item 1709
user_544,item_2224,session_1003,click,2023-04-21T00:58:27,electronics,479.12,Item 1710
user_698,item_177,session_1330,click,2023-04-04T21:20:00,home,159.09,Item 1711
user_192,item_3376,session_2064,click,2023-04-13T23:15:00,books,385.55,Item 1712
user_247,item_283,session_2573,click,2023-04-08T21:33:50,toys,35.54,Item 1713
user_861,item_3325,session_745,view,2023-04-07T09:39:14,toys,220.81,Item 1714
user_455,item_2989,session_1439,click,2023-04-17T09:42:13,electronics,61.85,Item 1715
user_633,item_1087,session_1920,view,2023-04-29T00:56:47,home,368.29,Item 1716
user_110,item_1128,session_1334,click,2023-04-29T23:32:54,books,102.7,Item 1717
user_482,item_2505,session_2687,click,2023-04-07T15:29:32,books,149.05,Item 1718
user_533,item_2883,session_565,view,2023-04-10T07:04:37,books,443.04,Item 1719
user_788,item_1806,session_1651,purchase,2023-04-25T07:52:36,books,176.85,Item 1720
user_383,item_2116,session_2176,click,2023-04-28T16:08:37,home,187.69,Item 1721
user_965,item_102,session_2354,favorite,2023-04-10T22:55:45,toys,37.25,Item 1722
user_95,item_2849,session_2614,favorite,2023-04-20T00:35:27,electronics,177.88,Item 1723
user_124,item_2097,session_1581,click,2023-04-19T00:31:28,toys,70.43,Item 1724
user_259,item_103,session_1387,click,2023-04-16T09:52:28,fashion,191.97,Item 1725
user_286,item_2425,session_509,purchase,2023-04-30T15:06:47,books,277.66,Item 1726
user_262,item_3761,session_714,view,2023-04-25T16:57:04,books,153.28,Item 1727
user_311,item_3422,session_743,purchase,2023-04-28T01:55:42,home,489.94,Item 1728
user_536,item_4910,session_2026,favorite,2023-04-09T13:27:16,fashion,123.82,Item 1729
user_518,item_3085,session_1793,view,2023-04-13T17:26:45,electronics,231.26,Item 1730
user_79,item_394,session_1234,click,2023-04-09T18:48:42,home,165.82,Item 1731
user_517,item_1381,session_1195,purchase,2023-04-28T22:37:37,home,419.84,Item 1732
user_968,item_2509,session_184,click,2023-04-20T22:25:22,toys,267.85,Item 1733
user_73,item_2138,session_2244,purchase,2023-04-02T13:55:23,electronics,442.76,Item 1734
user_486,item_3672,session_2424,view,2023-04-02T07:39:21,fashion,245.33,Item 1735
user_726,item_3950,session_2809,click,2023-04-21T11:26:50,toys,327.4,Item 1736
user_478,item_3045,session_1408,click,2023-04-05T19:52:23,books,473.23,Item 1737
user_238,item_4835,session_334,click,2023-04-16T16:36:54,toys,249.1,Item 1738
user_801,item_4216,session_174,view,2023-04-18T14:49:59,books,129.87,Item 1739
user_486,item_220,session_1019,view,2023-04-14T02:29:06,electronics,39.51,Item 1740
user_594,item_4680,session_1656,click,2023-04-16T23:42:11,electronics,88.67,Item 1741
user_833,item_1606,session_1818,view,2023-04-27T09:42:16,toys,315.12,Item 1742
user_779,item_3257,session_1516,click,2023-04-24T03:33:08,fashion,80.8,Item 1743
user_189,item_3091,session_1810,click,2023-04-29T10:11:31,toys,46.57,Item 1744
user_966,item_185,session_2318,click,2023-04-19T16:38:53,home,127.91,Item 1745
user_732,item_2503,session_2272,purchase,2023-04-23T19:51:51,electronics,193.48,Item 1746
user_12,item_1513,session_238,view,2023-04-03T23:17:31,electronics,255.64,Item 1747
user_1,item_1730,session_2010,view,2023-04-11T23:47:01,books,427.18,Item 1748
user_753,item_907,session_357,click,2023-04-22T02:13:40,electronics,434.02,Item 1749
user_625,item_4623,session_331,purchase,2023-04-08T03:54:40,fashion,237.48,Item 1750
user_212,item_4679,session_1163,click,2023-04-25T23:49:37,home,88.73,Item 1751
user_556,item_1073,session_882,click,2023-04-26T04:17:27,toys,454.53,Item 1752
user_76,item_4483,session_2004,click,2023-04-30T02:03:23,toys,473.28,Item 1753
user_270,item_2767,session_2364,view,2023-04-25T10:22:39,electronics,249.43,Item 1754
user_158,item_2560,session_2142,view,2023-04-09T04:37:11,toys,231.06,Item 1755
user_521,item_3926,session_1386,view,2023-04-10T05:29:00,books,40.93,Item 1756
user_713,item_2447,session_1105,view,2023-04-14T23:21:35,toys,436.3,Item 1757
user_765,item_3667,session_286,view,2023-04-10T19:49:43,home,162.56,Item 1758
user_449,item_545,session_2721,favorite,2023-04-22T09:52:27,toys,156.97,Item 1759
user_382,item_2791,session_1518,click,2023-04-23T23:36:21,electronics,263.84,Item 1760
user_138,item_4354,session_1978,view,2023-04-07T00:44:29,toys,296.63,Item 1761
user_325,item_4980,session_1139,favorite,2023-04-02T13:00:15,home,20.19,Item 1762
user_820,item_3245,session_615,favorite,2023-04-28T01:02:05,books,318.08,Item 1763
user_347,item_4396,session_2744,click,2023-04-08T16:38:31,electronics,442.72,Item 1764
user_745,item_2317,session_2575,view,2023-04-28T21:33:04,electronics,91.43,Item 1765
user_195,item_4718,session_427,favorite,2023-04-04T23:22:34,home,25.21,Item 1766
user_895,item_4027,session_201,view,2023-04-29T09:20:01,toys,291.16,Item 1767
user_642,item_225,session_1968,favorite,2023-04-26T16:23:53,electronics,58.5,Item 1768
user_400,item_1413,session_2398,click,2023-04-10T12:55:13,toys,343.51,Item 1769
user_302,item_4708,session_2391,click,2023-04-13T16:55:37,electronics,304.36,Item 1770
user_341,item_2685,session_17,view,2023-04-29T23:51:51,toys,184.39,Item 1771
user_14,item_2471,session_2705,click,2023-04-03T18:46:56,fashion,250.44,Item 1772
user_360,item_4793,session_2367,click,2023-04-22T23:43:27,home,261.41,Item 1773
user_899,item_3062,session_1098,view,2023-04-23T07:58:55,home,419.37,Item 1774
user_178,item_1731,session_500,view,2023-04-16T07:49:34,home,318.34,Item 1775
user_800,item_2413,session_594,click,2023-04-15T09:58:12,electronics,144.0,Item 1776
user_633,item_2981,session_1349,click,2023-04-03T19:44:31,fashion,497.72,Item 1777
user_211,item_4462,session_195,view,2023-04-14T10:31:12,fashion,229.42,Item 1778
user_252,item_4172,session_233,click,2023-04-26T11:11:56,electronics,114.85,Item 1779
user_774,item_2805,session_1544,view,2023-04-26T18:32:18,home,132.48,Item 1780
user_13,item_1961,session_951,favorite,2023-04-20T09:45:09,electronics,332.05,Item 1781
user_38,item_2922,session_931,view,2023-04-18T15:36:45,toys,335.47,Item 1782
user_149,item_1064,session_1344,favorite,2023-04-10T09:59:15,electronics,281.59,Item 1783
user_171,item_4251,session_729,click,2023-04-12T09:09:31,electronics,412.99,Item 1784
user_662,item_4574,session_2918,view,2023-04-11T17:36:23,electronics,164.6,Item 1785
user_14,item_410,session_715,purchase,2023-04-24T02:41:51,fashion,199.68,Item 1786
user_458,item_3146,session_2068,click,2023-04-05T02:34:58,books,462.07,Item 1787
user_281,item_2292,session_1580,click,2023-04-24T04:45:18,books,8.22,Item 1788
user_274,item_3202,session_1983,click,2023-04-01T15:07:13,toys,84.2,Item 1789
user_352,item_2960,session_2027,favorite,2023-04-20T16:24:38,home,59.62,Item 1790
user_892,item_1706,session_1842,purchase,2023-04-15T04:48:00,electronics,52.86,Item 1791
user_850,item_1140,session_2737,favorite,2023-04-11T06:58:22,toys,63.02,Item 1792
user_376,item_492,session_417,click,2023-04-27T00:50:16,home,28.05,Item 1793
user_936,item_3096,session_1436,view,2023-04-09T04:02:46,fashion,272.72,Item 1794
user_912,item_2254,session_1196,view,2023-04-23T22:39:41,home,322.64,Item 1795
user_323,item_4921,session_38,click,2023-04-25T20:50:34,electronics,371.5,Item 1796
user_133,item_1747,session_1278,purchase,2023-04-02T10:06:38,books,135.27,Item 1797
user_547,item_2508,session_367,click,2023-04-29T05:56:22,home,488.97,Item 1798
user_298,item_3656,session_2628,view,2023-04-04T12:53:31,books,110.12,Item 1799
user_921,item_4841,session_123,view,2023-04-13T16:19:18,fashion,282.81,Item 1800
user_597,item_2652,session_727,view,2023-04-28T05:25:41,electronics,93.68,Item 1801
user_182,item_4055,session_2444,view,2023-04-20T19:22:42,fashion,497.43,Item 1802
user_26,item_1820,session_869,purchase,2023-04-17T02:09:45,fashion,495.54,Item 1803
user_789,item_2518,session_632,view,2023-04-14T00:22:51,books,356.44,Item 1804
user_595,item_1157,session_573,click,2023-04-09T19:49:46,home,11.68,Item 1805
user_810,item_4736,session_2260,click,2023-04-03T14:46:09,toys,83.27,Item 1806
user_524,item_2467,session_352,view,2023-04-16T11:52:45,toys,314.47,Item 1807
user_623,item_314,session_174,view,2023-04-11T17:42:56,fashion,281.23,Item 1808
user_685,item_2684,session_2858,purchase,2023-04-27T02:06:06,fashion,364.9,Item 1809
user_214,item_3605,session_66,click,2023-04-22T21:32:19,books,418.39,Item 1810
user_924,item_3965,session_2292,click,2023-04-15T17:25:50,books,366.93,Item 1811
user_161,item_1708,session_1206,view,2023-04-10T01:14:25,electronics,314.93,Item 1812
user_284,item_3208,session_643,click,2023-04-26T15:50:15,books,299.57,Item 1813
user_349,item_2448,session_1668,favorite,2023-04-09T06:53:12,books,279.6,Item 1814
user_876,item_1850,session_2428,click,2023-04-07T12:58:19,fashion,138.19,Item 1815
user_199,item_2980,session_2711,click,2023-04-19T17:38:24,books,461.47,Item 1816
user_483,item_94,session_1819,favorite,2023-04-17T06:56:36,home,474.78,Item 1817
user_634,item_1770,session_1362,view,2023-04-02T04:45:40,books,250.0,Item 1818
user_89,item_3282,session_2630,view,2023-04-21T07:55:25,books,29.41,Item 1819
user_846,item_2120,session_324,view,2023-04-23T18:23:38,home,474.45,Item 1820
user_708,item_4497,session_126,view,2023-04-05T03:08:34,books,15.93,Item 1821
user_882,item_4129,session_1499,click,2023-04-07T13:37:30,toys,167.18,Item 1822
user_958,item_615,session_1868,view,2023-04-29T01:51:30,books,141.57,Item 1823
user_241,item_3386,session_939,click,2023-04-15T11:59:44,home,27.04,Item 1824
user_248,item_4029,session_1380,purchase,2023-04-09T22:05:57,fashion,284.52,Item 1825
user_565,item_1756,session_1019,favorite,2023-04-19T07:48:02,home,202.53,Item 1826
user_355,item_3243,session_680,click,2023-04-03T19:21:45,books,295.83,Item 1827
user_464,item_2401,session_715,click,2023-04-18T08:05:56,electronics,36.42,Item 1828
user_862,item_1005,session_2590,favorite,2023-04-10T11:49:29,electronics,437.35,Item 1829
user_902,item_336,session_1540,click,2023-04-30T20:52:56,home,249.09,Item 1830
user_169,item_2351,session_1670,favorite,2023-04-02T19:25:33,fashion,24.96,Item 1831
user_702,item_4328,session_756,view,2023-04-11T13:28:04,home,470.19,Item 1832
user_339,item_1053,session_534,click,2023-04-21T09:12:09,toys,448.65,Item 1833
user_315,item_3654,session_1476,purchase,2023-04-17T02:28:51,toys,441.99,Item 1834
user_200,item_1149,session_43,favorite,2023-04-10T05:15:17,books,430.82,Item 1835
user_108,item_864,session_1984,purchase,2023-04-22T04:52:52,books,484.45,Item 1836
user_603,item_1554,session_2003,view,2023-04-28T23:52:10,home,89.88,Item 1837
user_577,item_3222,session_2034,click,2023-04-08T04:35:38,toys,499.23,Item 1838
user_482,item_269,session_427,view,2023-04-07T05:34:16,home,467.67,Item 1839
